Rank,EntryId,EntryName,TimeRemaining,Points,Lineup
2087,349523960,gryan (14/50),0,227.75,PG Russell Westbrook SG Dion Waiters SF Harrison Barnes PF Serge Ibaka C Andrew Bogut F Marcus Morris G Stephen Curry UTIL Nick Collison
2091,349505028,takeiteasy1955 (7/12),0,227.5,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Serge Ibaka C Andre Drummond F Harrison Barnes G O.J. Mayo UTIL Greg Monroe
2091,349505039,takeiteasy1955 (8/12),0,227.5,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Serge Ibaka C Andre Drummond F Harrison Barnes G O.J. Mayo UTIL Greg Monroe
2091,349512521,DetBlue50 (3/8),0,227.5,PG Reggie Jackson SG Klay Thompson SF Tobias Harris PF Jabari Parker C Enes Kanter F Harrison Barnes G Khris Middleton UTIL Kentavious Caldwell-Pope
2091,349515813,Bbateman77,0,227.5,PG Michael Carter-Williams SG Dion Waiters SF Andre Iguodala PF Serge Ibaka C Greg Monroe F Giannis Antetokounmpo G O.J. Mayo UTIL Russell Westbrook
2091,349528499,leija17,0,227.5,PG Russell Westbrook SG Klay Thompson SF Tobias Harris PF Draymond Green C Andrew Bogut F Harrison Barnes G Shaun Livingston UTIL Dion Waiters
2096,349503513,JWatDaBiznesBe (8/16),0,227.25,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Steven Adams F Giannis Antetokounmpo G Kentavious Caldwell-Pope UTIL Tobias Harris
2096,349518335,NapQueen85 (7/9),0,227.25,PG Stephen Curry SG Dion Waiters SF Marcus Morris PF Jabari Parker C Andrew Bogut F Tobias Harris G Reggie Jackson UTIL Kentavious Caldwell-Pope
2096,349518724,JWatDaBiznesBe (14/16),0,227.25,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Steven Adams F Giannis Antetokounmpo G Kentavious Caldwell-Pope UTIL Tobias Harris
2096,349521406,3deepsux (2/4),0,227.25,PG Russell Westbrook SG O.J. Mayo SF Kevin Durant PF Joel Anthony C Nick Collison F Harrison Barnes G Stephen Curry UTIL Steve Blake
2100,349508930,ecrowner,0,227,PG Russell Westbrook SG Klay Thompson SF Harrison Barnes PF Jabari Parker C Andrew Bogut F Marcus Morris G Dion Waiters UTIL Serge Ibaka
2100,349524076,PhatNunas (2/4),0,227,PG Stephen Curry SG Kentavious Caldwell-Pope SF Harrison Barnes PF Jabari Parker C Andre Drummond F Tobias Harris G Leandro Barbosa UTIL Enes Kanter
2100,349529709,aissa,0,227,PG Reggie Jackson SG Khris Middleton SF Marcus Morris PF Jabari Parker C Enes Kanter F Tobias Harris G Michael Carter-Williams UTIL Greg Monroe
2100,349538285,sully9999 (1/2),0,227,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Harrison Barnes PF Jabari Parker C Steven Adams F Marcus Morris G Stephen Curry UTIL Greg Monroe
2100,349538533,PhatNunas (3/4),0,227,PG Stephen Curry SG Kentavious Caldwell-Pope SF Harrison Barnes PF Jabari Parker C Andre Drummond F Tobias Harris G Leandro Barbosa UTIL Enes Kanter
2100,349538550,PhatNunas (4/4),0,227,PG Stephen Curry SG Kentavious Caldwell-Pope SF Harrison Barnes PF Jabari Parker C Andre Drummond F Tobias Harris G Leandro Barbosa UTIL Enes Kanter
2106,349519919,PuppyBacon,0,226.75,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Andrew Bogut F Giannis Antetokounmpo G Khris Middleton UTIL Marcus Morris
2106,349521937,jasoncarte (2/2),0,226.75,PG Russell Westbrook SG Klay Thompson SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Dion Waiters UTIL Giannis Antetokounmpo
2106,349531891,Bigdaddytree,0,226.75,PG Michael Carter-Williams SG Klay Thompson SF Giannis Antetokounmpo PF Serge Ibaka C Greg Monroe F Tobias Harris G Kentavious Caldwell-Pope UTIL Andrew Bogut
2109,349494505,havingfun111,0,226.5,PG Russell Westbrook SG Khris Middleton SF Harrison Barnes PF Draymond Green C Enes Kanter F Jabari Parker G O.J. Mayo UTIL Anderson Varejao
2109,349513770,Shaffner (40/50),0,226.5,PG Michael Carter-Williams SG Khris Middleton SF Tobias Harris PF Serge Ibaka C Anderson Varejao F Jabari Parker G Russell Westbrook UTIL Andrew Bogut
2109,349520189,Caddyshack1 (4/4),0,226.5,PG Russell Westbrook SG Klay Thompson SF Harrison Barnes PF Serge Ibaka C Enes Kanter F Jabari Parker G Kentavious Caldwell-Pope UTIL Andrew Bogut
2109,349528576,jrkola,0,226.5,PG Stephen Curry SG Dion Waiters SF Giannis Antetokounmpo PF Jabari Parker C Andrew Bogut F Serge Ibaka G O.J. Mayo UTIL Tobias Harris
2113,349496067,automahn,0,226.25,PG Stephen Curry SG Dion Waiters SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G Michael Carter-Williams UTIL Miles Plumlee
2113,349507029,MonkeyKing121 (2/3),0,226.25,PG Russell Westbrook SG Rashad Vaughn SF Kevin Durant PF James Michael McAdoo C Miles Plumlee F Harrison Barnes G Stephen Curry UTIL Randy Foye
2113,349507203,rackemnstackemsports,0,226.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Tobias Harris PF Johnny O'Bryant C Greg Monroe F Marcus Morris G O.J. Mayo UTIL Klay Thompson
2113,349531716,InterPhilly (3/3),0,226.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Enes Kanter F Harrison Barnes G Michael Carter-Williams UTIL Jabari Parker
2117,349487429,healthman69 (1/4),0,226,PG Stephen Curry SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Jabari Parker C Andrew Bogut F Harrison Barnes G Andre Roberson UTIL Klay Thompson
2117,349487862,shammmy (2/13),0,226,PG Russell Westbrook SG Khris Middleton SF Reggie Bullock PF Jabari Parker C Greg Monroe F Harrison Barnes G Reggie Jackson UTIL Marreese Speights
2117,349502074,healthman69 (3/4),0,226,PG Stephen Curry SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Jabari Parker C Andrew Bogut F Harrison Barnes G Andre Roberson UTIL Klay Thompson
2117,349520888,andrew8010,0,226,PG Russell Westbrook SG Dion Waiters SF Andre Iguodala PF Jabari Parker C Andrew Bogut F Marcus Morris G Stephen Curry UTIL Aron Baynes
2117,349529582,mabie59 (1/2),0,226,PG Michael Carter-Williams SG Khris Middleton SF Tobias Harris PF Jabari Parker C Andrew Bogut F Kevin Durant G Kentavious Caldwell-Pope UTIL Enes Kanter
2122,349494367,Weezie,0,225.75,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Kevin Durant PF Joel Anthony C Marreese Speights F Giannis Antetokounmpo G O.J. Mayo UTIL Russell Westbrook
2122,349495851,hammy62213 (2/2),0,225.75,PG Reggie Jackson SG Khris Middleton SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G Kentavious Caldwell-Pope UTIL Harrison Barnes
2122,349501542,flexantexan (2/2),0,225.75,PG Reggie Jackson SG Khris Middleton SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G Kentavious Caldwell-Pope UTIL Harrison Barnes
2122,349507363,gee760 (1/3),0,225.75,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Marcus Morris PF Jabari Parker C Greg Monroe F Tobias Harris G Khris Middleton UTIL Harrison Barnes
2122,349513681,JackRabbitZero (47/50),0,225.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Jabari Parker C Miles Plumlee F Giannis Antetokounmpo G Michael Carter-Williams UTIL Andrew Bogut
2127,349520716,zebbon,0,225.5,PG Stephen Curry SG O.J. Mayo SF Tobias Harris PF Serge Ibaka C Greg Monroe F Harrison Barnes G Dion Waiters UTIL Jabari Parker
2128,349502522,jstewart3290 (1/2),0,225.25,PG Stephen Curry SG Khris Middleton SF Giannis Antetokounmpo PF Jabari Parker C Andrew Bogut F Serge Ibaka G Dion Waiters UTIL Randy Foye
2128,349506888,budaman3195 (1/3),0,225.25,PG Russell Westbrook SG Anthony Morrow SF Reggie Bullock PF Jabari Parker C Greg Monroe F Marcus Morris G Stephen Curry UTIL Anderson Varejao
2128,349514346,budaman3195 (2/3),0,225.25,PG Russell Westbrook SG Anthony Morrow SF Reggie Bullock PF Jabari Parker C Greg Monroe F Marcus Morris G Stephen Curry UTIL Anderson Varejao
2128,349515612,Homer1317,0,225.25,PG Michael Carter-Williams SG Klay Thompson SF Giannis Antetokounmpo PF Serge Ibaka C Greg Monroe F Harrison Barnes G Reggie Jackson UTIL Andrew Bogut
2128,349528785,mahndtp71,0,225.25,PG Michael Carter-Williams SG Khris Middleton SF Giannis Antetokounmpo PF Serge Ibaka C Andrew Bogut F Tobias Harris G Kentavious Caldwell-Pope UTIL Greg Monroe
2128,349530001,Rhett107 (2/2),0,225.25,PG Michael Carter-Williams SG Klay Thompson SF Giannis Antetokounmpo PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Reggie Jackson UTIL Greg Monroe
2128,349530217,DJ2487 (6/6),0,225.25,PG Reggie Jackson SG Klay Thompson SF Giannis Antetokounmpo PF Serge Ibaka C Greg Monroe F Harrison Barnes G Michael Carter-Williams UTIL Andrew Bogut
2128,349530260,budaman3195 (3/3),0,225.25,PG Russell Westbrook SG Anthony Morrow SF Reggie Bullock PF Jabari Parker C Greg Monroe F Marcus Morris G Stephen Curry UTIL Anderson Varejao
2128,349530825,Pinkman187 (8/50),0,225.25,PG Russell Westbrook SG Darrun Hilliard SF Tobias Harris PF Draymond Green C Aron Baynes F Giannis Antetokounmpo G Michael Carter-Williams UTIL Andrew Bogut
2128,349531167,nickel1832,0,225.25,PG Randy Foye SG O.J. Mayo SF Giannis Antetokounmpo PF Jabari Parker C Andre Drummond F Tobias Harris G Khris Middleton UTIL Marcus Morris
2138,349507397,rp21 (1/11),0,225,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Andre Drummond F Harrison Barnes G Shaun Livingston UTIL Tobias Harris
2138,349507410,rp21 (2/11),0,225,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Andre Drummond F Harrison Barnes G Shaun Livingston UTIL Tobias Harris
2138,349507420,rp21 (3/11),0,225,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Andre Drummond F Harrison Barnes G Shaun Livingston UTIL Tobias Harris
2138,349507424,rp21 (4/11),0,225,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Andre Drummond F Harrison Barnes G Shaun Livingston UTIL Tobias Harris
2138,349507477,rp21 (5/11),0,225,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Andre Drummond F Harrison Barnes G Shaun Livingston UTIL Tobias Harris
2138,349514982,rp21 (6/11),0,225,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Andre Drummond F Harrison Barnes G Shaun Livingston UTIL Tobias Harris
2138,349514992,rp21 (7/11),0,225,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Andre Drummond F Harrison Barnes G Shaun Livingston UTIL Tobias Harris
2138,349522768,rp21 (8/11),0,225,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Andre Drummond F Harrison Barnes G Shaun Livingston UTIL Tobias Harris
2138,349522814,rp21 (9/11),0,225,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Andre Drummond F Harrison Barnes G Shaun Livingston UTIL Tobias Harris
2138,349522855,rp21 (10/11),0,225,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Andre Drummond F Harrison Barnes G Shaun Livingston UTIL Tobias Harris
2138,349523129,BryonFife (4/4),0,225,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Johnny O'Bryant C Andrew Bogut F Andre Iguodala G Russell Westbrook UTIL Klay Thompson
2138,349530794,rp21 (11/11),0,225,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Jabari Parker C Andre Drummond F Harrison Barnes G Shaun Livingston UTIL Tobias Harris
2138,349531666,JimmyDaWeasel,0,225,PG Reggie Jackson SG Khris Middleton SF Tobias Harris PF Jabari Parker C Enes Kanter F Giannis Antetokounmpo G Michael Carter-Williams UTIL Kentavious Caldwell-Pope
2151,349497868,Chrisparadise77 (1/2),0,224.75,PG Russell Westbrook SG Klay Thompson SF Tobias Harris PF Draymond Green C Enes Kanter F James Michael McAdoo G Michael Carter-Williams UTIL Randy Foye
2151,349507123,realdeal1116 (1/3),0,224.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Andre Iguodala PF Jabari Parker C Andrew Bogut F Harrison Barnes G Klay Thompson UTIL Tobias Harris
2151,349513738,Shaffner (8/50),0,224.75,PG Russell Westbrook SG Khris Middleton SF Tobias Harris PF Jabari Parker C Anderson Varejao F Andre Iguodala G Klay Thompson UTIL Andrew Bogut
2151,349520490,carter1,0,224.75,PG Stephen Curry SG Dion Waiters SF Tobias Harris PF James Michael McAdoo C Miles Plumlee F Giannis Antetokounmpo G Russell Westbrook UTIL Marreese Speights
2155,349506954,budawuda (2/4),0,224.5,PG Russell Westbrook SG Dion Waiters SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Tobias Harris G Randy Foye UTIL Harrison Barnes
2155,349514126,Billyraimey23 (2/2),0,224.5,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Greg Monroe F Harrison Barnes G Dion Waiters UTIL Michael Carter-Williams
2155,349531955,theleps,0,224.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Jabari Parker C Enes Kanter F Harrison Barnes G Khris Middleton UTIL Steve Blake
2158,349486738,klavino6 (2/6),0,224.25,PG Russell Westbrook SG O.J. Mayo SF Reggie Bullock PF Jabari Parker C Andrew Bogut F Marcus Morris G Stephen Curry UTIL Dion Waiters
2158,349521215,rogue13 (2/2),0,224.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Reggie Bullock PF Joel Anthony C Greg Monroe F Andre Iguodala G Russell Westbrook UTIL Harrison Barnes
2160,349495739,tevsouth,0,224,PG Stephen Curry SG Khris Middleton SF Tobias Harris PF Jabari Parker C Andrew Bogut F Harrison Barnes G O.J. Mayo UTIL Marcus Morris
2160,349505823,mhlcds (1/2),0,224,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Kevin Durant PF Jabari Parker C Marreese Speights F Harrison Barnes G Michael Carter-Williams UTIL Aron Baynes
2160,349514941,Cedric624 (3/5),0,224,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Draymond Green C Greg Monroe F Harrison Barnes G O.J. Mayo UTIL Cameron Payne
2160,349522793,Cedric624 (5/5),0,224,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Draymond Green C Greg Monroe F Harrison Barnes G O.J. Mayo UTIL Cameron Payne
2164,349510826,JWatDaBiznesBe (10/16),0,223.75,PG Russell Westbrook SG Dion Waiters SF Giannis Antetokounmpo PF Draymond Green C Andrew Bogut F Andre Iguodala G Kentavious Caldwell-Pope UTIL Enes Kanter
2164,349513693,F-85,0,223.75,PG Reggie Jackson SG O.J. Mayo SF Tobias Harris PF Jabari Parker C Andrew Bogut F Marcus Morris G Kentavious Caldwell-Pope UTIL Russell Westbrook
2164,349518762,JWatDaBiznesBe (16/16),0,223.75,PG Russell Westbrook SG Dion Waiters SF Giannis Antetokounmpo PF Draymond Green C Andrew Bogut F Andre Iguodala G Kentavious Caldwell-Pope UTIL Enes Kanter
2167,349505161,Junkist (1/2),0,223.5,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Jabari Parker C Andrew Bogut F Draymond Green G Klay Thompson UTIL Enes Kanter
2167,349512657,Junkist (2/2),0,223.5,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Jabari Parker C Andrew Bogut F Draymond Green G Klay Thompson UTIL Enes Kanter
2167,349514799,NathanielGrady15,0,223.5,PG Stephen Curry SG Dion Waiters SF Kevin Durant PF James Michael McAdoo C Anderson Varejao F Tobias Harris G Kentavious Caldwell-Pope UTIL Greg Monroe
2170,349506289,Ctalaniz,0,223,PG Stephen Curry SG Khris Middleton SF Giannis Antetokounmpo PF Jabari Parker C Andrew Bogut F Andre Iguodala G O.J. Mayo UTIL Enes Kanter
2170,349512069,babyrudy (1/3),0,223,PG Russell Westbrook SG Dion Waiters SF Tobias Harris PF Serge Ibaka C Enes Kanter F Jabari Parker G Kentavious Caldwell-Pope UTIL Michael Carter-Williams
2170,349512202,babyrudy (2/3),0,223,PG Russell Westbrook SG Dion Waiters SF Tobias Harris PF Serge Ibaka C Enes Kanter F Jabari Parker G Kentavious Caldwell-Pope UTIL Michael Carter-Williams
2170,349521734,6G0D (14/21),0,223,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Harrison Barnes PF Serge Ibaka C Enes Kanter F Giannis Antetokounmpo G Stephen Curry UTIL Andrew Bogut
2170,349531397,WESTCOVINASILLY (2/3),0,223,PG Reggie Jackson SG Khris Middleton SF Kevin Durant PF Justin Harper C Enes Kanter F Giannis Antetokounmpo G Michael Carter-Williams UTIL Andrew Bogut
2175,349506681,ZeatLohh,0,222.75,PG Michael Carter-Williams SG Klay Thompson SF Tobias Harris PF Jabari Parker C Enes Kanter F Marcus Morris G Russell Westbrook UTIL Anderson Varejao
2175,349507877,STEELERRON67,0,222.75,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Kyle Singler PF James Michael McAdoo C Greg Monroe F Tobias Harris G Shaun Livingston UTIL Stephen Curry
2177,349496913,shadowlurker67 (2/2),0,222.5,PG Stephen Curry SG Dion Waiters SF Andre Iguodala PF Jabari Parker C Greg Monroe F Harrison Barnes G Kentavious Caldwell-Pope UTIL Khris Middleton
2177,349497330,rosoce1244,0,222.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G Dion Waiters UTIL O.J. Mayo
2177,349519057,MaxDeezy21,0,222.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Jabari Parker C Greg Monroe F Tobias Harris G Dion Waiters UTIL O.J. Mayo
2177,349520985,biffster1 (2/2),0,222.5,PG Michael Carter-Williams SG Dion Waiters SF Marcus Morris PF Jabari Parker C Greg Monroe F Tobias Harris G Khris Middleton UTIL Klay Thompson
2177,349522674,DJ2487 (5/6),0,222.5,PG Russell Westbrook SG Klay Thompson SF Giannis Antetokounmpo PF Jabari Parker C Steven Adams F Andre Iguodala G Cameron Payne UTIL Michael Carter-Williams
2177,349522913,ralphcompton,0,222.5,PG Stephen Curry SG Dion Waiters SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G O.J. Mayo UTIL Kentavious Caldwell-Pope
2177,349524112,jester93,0,222.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Andre Iguodala PF Jabari Parker C Greg Monroe F Harrison Barnes G Khris Middleton UTIL Dion Waiters
2184,349494612,Win4r87,0,222.25,PG Michael Carter-Williams SG Khris Middleton SF Kevin Durant PF Jabari Parker C Steven Adams F Giannis Antetokounmpo G Dion Waiters UTIL Andrew Bogut
2184,349530032,Chefmatt19,0,222.25,PG Reggie Jackson SG Klay Thompson SF Marcus Morris PF Jabari Parker C Greg Monroe F Harrison Barnes G Khris Middleton UTIL Andrew Bogut
2186,349495723,fattmike (2/4),0,222,PG Reggie Jackson SG Khris Middleton SF Marcus Morris PF Jabari Parker C Greg Monroe F Harrison Barnes G Michael Carter-Williams UTIL Tobias Harris
2186,349505218,mr.krinkle (1/4),0,222,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Greg Monroe F Harrison Barnes G Michael Carter-Williams UTIL Andrew Bogut
2186,349506341,BubbaP34 (4/6),0,222,PG Michael Carter-Williams SG Khris Middleton SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G Reggie Jackson UTIL Harrison Barnes
2186,349507560,steve9675 (1/3),0,222,PG Reggie Jackson SG Khris Middleton SF Tobias Harris PF Jabari Parker C Greg Monroe F Harrison Barnes G Michael Carter-Williams UTIL Marcus Morris
2186,349507617,PickleSensation28,0,222,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Harrison Barnes PF Jabari Parker C Andrew Bogut F Marcus Morris G Stephen Curry UTIL Michael Carter-Williams
2186,349513401,Nine817,0,222,PG Reggie Jackson SG Khris Middleton SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G Michael Carter-Williams UTIL Harrison Barnes
2186,349513742,Shaffner (12/50),0,222,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Kevin Durant PF Jabari Parker C Andrew Bogut F Andre Iguodala G Michael Carter-Williams UTIL Anderson Varejao
2186,349513777,Shaffner (47/50),0,222,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Kevin Durant PF Jabari Parker C Anderson Varejao F Andre Iguodala G Russell Westbrook UTIL Andrew Bogut
2186,349514277,PBGM21 (3/10),0,222,PG Stephen Curry SG Khris Middleton SF Harrison Barnes PF Jabari Parker C Greg Monroe F Andre Iguodala G O.J. Mayo UTIL Enes Kanter
